item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url
POLY53513,MDF 163112 DS Havana Oak Woodmatt MR E0,sheet_material,Polytec,Havana Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/havana-oak/,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/havana-oak/showroom/havana-oak.jpg
POLY54310,MDF 163112 DS Ligurian Walnut Woodmatt MR E0,sheet_material,Polytec,Ligurian Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/ligurian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/ligurian-walnut/showroom/ligurian-walnut.jpg
POLY43203,MDF 163112 DS Natural Oak Matt MR E0,sheet_material,Polytec,Natural Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/natural-oak/,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-oak/showroom/natural-oak.jpg
POLY54311,MDF 163112 DS Natural Ply Woodmatt MR E0,sheet_material,Polytec,Natural Ply Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/natural-ply/,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/natural-ply/showroom/natural-ply.jpg
POLY26864,MDF 163112 DS New Antique White Matt MR E0,sheet_material,Polytec,New Antique White Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/new-antique-white/,/data/bower-supplier-catalog/assets/polytec/colours/new-antique-white/showroom/new-antique-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/new-antique-white/showroom/new-antique-white.jpg
POLY47245,MDF 163112 DS Nordic Oak Woodmatt MR E0,sheet_material,Polytec,Nordic Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/nordic-oak/,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nordic-oak/showroom/nordic-oak.jpg
POLY55571,MDF 163112 DS Notaio Walnut Matt MR E0,sheet_material,Polytec,Notaio Walnut Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg
POLY47246,MDF 163112 DS Notaio Walnut Woodmatt MR E0,sheet_material,Polytec,Notaio Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/notaio-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/notaio-walnut/showroom/notaio-walnut.jpg
POLY47227,MDF 163112 DS Palace Teak Woodmatt MR E0,sheet_material,Polytec,Palace Teak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/palace-teak/,/data/bower-supplier-catalog/assets/polytec/colours/palace-teak/showroom/palace-teak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/palace-teak/showroom/palace-teak.jpg
POLY54312,MDF 163112 DS Palomera Oak Woodmatt MR E0,sheet_material,Polytec,Palomera Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/palomera-oak/,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg
POLY49114,MDF 163112 DS Perugian Walnut Woodmatt MR E0,sheet_material,Polytec,Perugian Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/perugian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg
POLY54313,MDF 163112 DS Plantation Ash Woodmatt MR E0,sheet_material,Polytec,Plantation Ash Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/plantation-ash/,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg
POLY44840,MDF 163112 DS Polar White Matt MR E0,sheet_material,Polytec,Polar White Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/polar-white/,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg
POLY43159,MDF 163112 DS Polar White Sheen LMG E0 No Film,sheet_material,Polytec,Polar White Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/polar-white/,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg
POLY43730,MDF 163112 DS Porcelain Matt MR E0,sheet_material,Polytec,Porcelain Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/porcelain/,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg
POLY55572,MDF 163112 DS Prime Oak Matt MR E0,sheet_material,Polytec,Prime Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY47247,MDF 163112 DS Prime Oak Woodmatt MR E0,sheet_material,Polytec,Prime Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY54314,MDF 163112 DS Quartiera Maple Woodmatt MR E0,sheet_material,Polytec,Quartiera Maple Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/quartiera-maple/,/data/bower-supplier-catalog/assets/polytec/colours/quartiera-maple/showroom/quartiera-maple.jpg,/data/bower-supplier-catalog/assets/polytec/colours/quartiera-maple/showroom/quartiera-maple.jpg
POLY53514,MDF 163112 DS Rojo Walnut Woodmatt MR E0,sheet_material,Polytec,Rojo Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/rojo-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/rojo-walnut/showroom/rojo-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/rojo-walnut/showroom/rojo-walnut.jpg
POLY26871,MDF 163112 DS Shannon Oak Matt MR E0,sheet_material,Polytec,Shannon Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/shannon-oak/,/data/bower-supplier-catalog/assets/polytec/colours/shannon-oak/showroom/shannon-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/shannon-oak/showroom/shannon-oak.jpg
POLY48427,MDF 163112 DS Stone Grey Matt MR E0,sheet_material,Polytec,Stone Grey Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/stone-grey/,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg
POLY55573,MDF 163112 DS Tasmanian Oak Matt MR E0,sheet_material,Polytec,Tasmanian Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg
POLY47248,MDF 163112 DS Tasmanian Oak Woodmatt MR E0,sheet_material,Polytec,Tasmanian Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg
POLY1644,MDF 163112 SS Carcass Matt DOWN MR E0 LMG,sheet_material,Polytec,Carcass Matt,MDF,16,27.78,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY6916,MDF 163612 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,16,27.66,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY2332,MDF 163618 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,16,27.66,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY54747,MDF 182412 DS Adriatic Venette LMG E0,sheet_material,Polytec,Adriatic Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/adriatic/,/data/bower-supplier-catalog/assets/polytec/colours/adriatic/showroom/adriatic.jpg,/data/bower-supplier-catalog/assets/polytec/colours/adriatic/showroom/adriatic.jpg
POLY54735,MDF 182412 DS Arabica Venette LMG E0,sheet_material,Polytec,Arabica Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/arabica/,/data/bower-supplier-catalog/assets/polytec/colours/arabica/showroom/arabica.jpg,/data/bower-supplier-catalog/assets/polytec/colours/arabica/showroom/arabica.jpg
POLY55492,MDF 182412 DS Artisan Oak Ravine MR E0,sheet_material,Polytec,Artisan Oak Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/artisan-oak/,/data/bower-supplier-catalog/assets/polytec/colours/artisan-oak/showroom/artisan-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/artisan-oak/showroom/artisan-oak.jpg
POLY55483,MDF 182412 DS Avion Grey Ravine MR E0,sheet_material,Polytec,Avion Grey Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/avion-grey/,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg
POLY50338,MDF 182412 DS Avion Grey Venette LMG E0,sheet_material,Polytec,Avion Grey Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/avion-grey/,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/avion-grey/showroom/avion-grey.jpg
POLY56254,MDF 182412 DS Batten Oak Woodmatt MR E0,sheet_material,Polytec,Batten Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/batten-oak/,/data/bower-supplier-catalog/assets/polytec/colours/batten-oak/showroom/batten-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/batten-oak/showroom/batten-oak.jpg
POLY26763,MDF 182412 DS Bespoke Legato MR E0 Film,sheet_material,Polytec,Bespoke Legato,MDF,18,70.97,0,0,Polytec,https://www.polytec.com.au/colour/bespoke/,/data/bower-supplier-catalog/assets/polytec/colours/bespoke/showroom/bespoke.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bespoke/showroom/bespoke.jpg
POLY7753,MDF 182412 DS Black Gloss LMG E0,sheet_material,Polytec,Black Gloss,MDF,18,140.5,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY420,MDF 182412 DS Black Matt MR E0,sheet_material,Polytec,Black Matt,MDF,18,59.02,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY6658,MDF 182412 DS Black Texture MR E0,sheet_material,Polytec,Black Texture,MDF,18,52.59,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY47478,MDF 182412 DS Black Venette LMG E0,sheet_material,Polytec,Black Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY26269,MDF 182412 DS Black Wenge Gloss LMG E0,sheet_material,Polytec,Black Wenge Gloss,MDF,18,145.84,0,0,Polytec,https://www.polytec.com.au/colour/black-wenge/,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg
POLY26401,MDF 182412 DS Black Wenge Ravine MR E0,sheet_material,Polytec,Black Wenge Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/black-wenge/,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg
POLY47482,MDF 182412 DS Black Wenge Venette LMG E0,sheet_material,Polytec,Black Wenge Venette,MDF,18,145.84,0,0,Polytec,https://www.polytec.com.au/colour/black-wenge/,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-wenge/showroom/black-wenge.jpg
POLY57175,MDF 182412 DS Blackened Oak Woodmatt MR E0,sheet_material,Polytec,Blackened Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/blackened-oak/,/data/bower-supplier-catalog/assets/polytec/colours/blackened-oak/showroom/blackened-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blackened-oak/showroom/blackened-oak.jpg
POLY26746,MDF 182412 DS Bleached Walnut Legato MR E0 Film,sheet_material,Polytec,Bleached Walnut Legato,MDF,18,70.97,0,0,Polytec,https://www.polytec.com.au/colour/bleached-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg
POLY26403,MDF 182412 DS Bleached Walnut Ravine MR E0,sheet_material,Polytec,Bleached Walnut Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/bleached-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bleached-walnut/showroom/bleached-walnut.jpg
POLY57143,MDF 182412 DS Blonde Oak Woodmatt MR E0,sheet_material,Polytec,Blonde Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/blonde-oak/,/data/bower-supplier-catalog/assets/polytec/colours/blonde-oak/showroom/blonde-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blonde-oak/showroom/blonde-oak.jpg
POLY55465,MDF 182412 DS Blossom White Ravine MR E0,sheet_material,Polytec,Blossom White Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/blossom-white/,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg
POLY48789,MDF 182412 DS Blossom White Venette LMG E0,sheet_material,Polytec,Blossom White Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/blossom-white/,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg
POLY26767,MDF 182412 DS Bone White Legato MR E0 Film,sheet_material,Polytec,Bone White Legato,MDF,18,70.97,0,0,Polytec,https://www.polytec.com.au/colour/bone-white/,/data/bower-supplier-catalog/assets/polytec/colours/bone-white/showroom/bone-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bone-white/showroom/bone-white.jpg
POLY56472,MDF 182412 DS Boston Oak Woodmatt MR E0,sheet_material,Polytec,Boston Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/boston-oak/,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg
POLY54723,MDF 182412 DS Botanic Venette LMG E0,sheet_material,Polytec,Botanic Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/botanic/,/data/bower-supplier-catalog/assets/polytec/colours/botanic/showroom/botanic.jpg,/data/bower-supplier-catalog/assets/polytec/colours/botanic/showroom/botanic.jpg
POLY57151,MDF 182412 DS Botany Oak Woodmatt MR E0,sheet_material,Polytec,Botany Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/botany-oak/,/data/bower-supplier-catalog/assets/polytec/colours/botany-oak/showroom/botany-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/botany-oak/showroom/botany-oak.jpg
POLY57171,MDF 182412 DS Bronzed Oak Woodmatt MR E0,sheet_material,Polytec,Bronzed Oak Woodmatt,MDF,18,70.83,0,0,Polytec,https://www.polytec.com.au/colour/bronzed-oak/,/data/bower-supplier-catalog/assets/polytec/colours/bronzed-oak/showroom/bronzed-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bronzed-oak/showroom/bronzed-oak.jpg
POLY26410,MDF 182412 DS Cafe Oak Ravine MR E0,sheet_material,Polytec,Cafe Oak Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/cafe-oak/,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cafe-oak/showroom/cafe-oak.jpg
POLY55644,MDF 182412 DS Canterbury Grey Ravine MR E0,sheet_material,Polytec,Canterbury Grey Ravine,MDF,18,57.56,0,0,Polytec,https://www.polytec.com.au/colour/canterbury-grey/,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg
POLY47483,MDF 182412 DS Canterbury Grey Venette LMG E0,sheet_material,Polytec,Canterbury Grey Venette,MDF,18,97.85,0,0,Polytec,https://www.polytec.com.au/colour/canterbury-grey/,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/canterbury-grey/showroom/canterbury-grey.jpg
POLY962,MDF 182412 DS Carcass Matt MR E0,sheet_material,Polytec,Carcass Matt,MDF,18,20.32,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY7585,MDF 182412 DS Carcass Satin MR E0 LMG Film Down,sheet_material,Polytec,Carcass Satin,MDF,18,38.73,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY43156,MDF 182412 DS Carcass Satin MR E0 LMG Film Up,sheet_material,Polytec,Carcass Satin,MDF,18,38.73,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
